subID	modeli	name	Mp	wp	scl	nll	nllsd	success	iterations
69	2	LinearDistrb	0.161140321	NaN	1.084752564	91.30673431	0.017167807	1	24
69	3	DN	0.383789638	0	NaN	95.09929488	0.0223374	1	18
69	4	dDNb	0.169536591	0	1.068112183	91.29933194	0.021529402	2	15
69	5	dDNd	0.163862179	1.07E-05	1.050689707	91.30895001	0.01994513	1	28
70	1	McFadden	0.477699307	NaN	NaN	164.4361318	0.023924411	1	21
70	2	LinearDistrb	0.422231497	NaN	0.663224222	164.2488848	0.020959123	2	22
70	3	DN	0.486319332	0	NaN	164.4290248	0.022238165	1	16
70	4	dDNb	0.434314072	0	0.553724481	164.1868772	0.0273853	1	23
70	5	dDNd	0.429929733	0.000937271	0.561433029	164.2147621	0.027678342	2	15
71	1	McFadden	0.555314661	NaN	NaN	189.1371497	0.023624242	1	22
71	2	LinearDistrb	1.67E-05	NaN	2.006492233	174.6152681	0.028097258	2	18
71	3	DN	0.560006075	0	NaN	189.0815263	0.025660555	2	18
71	4	dDNb	0.000245183	2.65E-05	2.018348727	174.1792969	0.018228374	1	31
71	5	dDNd	1.94E-06	1.25E-07	1.997526199	174.2844755	0.019676143	2	12
72	1	McFadden	1.086849051	NaN	NaN	126.5261548	0.020284853	2	26
72	2	LinearDistrb	1.087615967	NaN	7.63E-07	126.5049062	0.022391792	1	20
72	3	DN	1.090468295	0	NaN	126.4812508	0.016160422	2	19
72	4	dDNb	1.090478414	0	0.082493699	126.5382602	0.022217343	1	23
72	5	dDNd	1.093658447	0	4.88E-05	126.4973622	0.020495363	2	17
73	1	McFadden	0.679748535	NaN	NaN	161.1264151	0.02498809	2	14
73	2	LinearDistrb	1.67E-05	NaN	2.026544857	154.6179135	0.016290037	2	13
73	3	DN	0.626817822	0	NaN	161.0480449	0.020092489	2	18
73	4	dDNb	0.044343948	0	2.043334198	154.6373178	0.020406398	2	19
73	5	dDNd	0.024669006	0	1.997852114	154.6390804	0.015691024	2	19
74	1	McFadden	0.342578586	NaN	NaN	155.1202413	0.025568916	2	22
74	2	LinearDistrb	0.314615071	NaN	0.605142778	154.9636136	0.024459692	2	21
74	3	DN	1.94E-06	0.118194419	NaN	147.7581955	0.022564676	2	19
74	4	dDNb	9.31E-10	0.115630989	0.000878906	147.7283435	0.020292294	2	21
74	5	dDNd	9.31E-08	0.116846523	1.86E-09	147.7195835	0.021458398	1	23
75	1	McFadden	0.651046753	NaN	NaN	160.3660571	0.050151754	2	14
75	2	LinearDistrb	0.317468934	NaN	0.918509132	152.587911	0.0851627	1	24
75	3	DN	0.565555096	0	NaN	157.4976226	0.084390338	1	18
75	4	dDNb	0.234731365	0.006096297	0.965876909	152.8489709	0.061430734	1	31
75	5	dDNd	0.299624549	0	0.912054919	152.5318628	0.094832898	1	27
76	1	McFadden	0.392155932	NaN	NaN	125.012594	0.023564533	2	20
76	2	LinearDistrb	0.143047216	NaN	2.094410046	121.9361546	0.021422809	1	34
76	3	DN	0.038812625	0.043487305	NaN	124.8901984	0.023317077	1	19
76	4	dDNb	9.31E-10	0.012247306	1.941894863	119.9179131	0.015635008	1	20
76	5	dDNd	3.09E-11	0.013522532	1.92219488	119.9180714	0.021437269	1	22
77	1	McFadden	0.560132534	NaN	NaN	147.3191373	0.018698074	1	21
77	2	LinearDistrb	0.565719029	NaN	1.86E-09	147.3225947	0.021932578	1	23
77	3	DN	0.572226755	0.000182831	NaN	147.3480284	0.019009645	1	21
77	4	dDNb	0.558435708	0	0.329913169	147.3058135	0.017560678	1	27
77	5	dDNd	0.562836736	2.14E-06	1.86E-10	147.3167015	0.018920194	2	21
78	1	McFadden	0.386688232	NaN	NaN	126.3843195	0.11851621	2	17
78	2	LinearDistrb	0.407075839	NaN	0.002686566	126.5957251	0.058262403	1	27
78	3	DN	1.67E-05	0.052820969	NaN	124.4448499	0.088485858	2	24
78	4	dDNb	1.67E-05	0.052505207	0.066492939	124.5365691	0.095625687	2	30
78	5	dDNd	1.67E-05	0.053137398	0.183752251	124.630182	0.098841769	2	15
79	1	McFadden	4.711640835	NaN	NaN	244.6601611	0.032425881	2	13
79	2	LinearDistrb	1.030672669	NaN	1.19E-07	211.2759258	0.019678737	1	28
79	3	DN	0.931850417	0.004974345	NaN	211.3779039	0.025082847	1	19
79	4	dDNb	1.042297363	0	7.63E-06	211.3194385	0.026373061	2	14
79	5	dDNd	1.040456295	0	7.63E-07	211.3187536	0.023194461	2	16
80	1	McFadden	0.244030218	NaN	NaN	115.7012392	0.020646842	2	24
80	2	LinearDistrb	0.20671269	NaN	0.314545991	115.0010122	0.017264431	2	22
80	3	DN	0.24943906	0	NaN	115.6975247	0.022487165	1	19
80	4	dDNb	0.214775482	0	0.305579114	115.0116389	0.019305141	1	25
80	5	dDNd	0.210983135	2.19E-05	0.305610121	115.0114975	0.021287116	1	25
81	1	McFadden	0.716636861	NaN	NaN	200.98388	0.02938152	1	21
81	2	LinearDistrb	0.695045684	NaN	1.86E-10	200.9574761	0.029625109	1	18
81	3	DN	0.000377655	0.077154136	NaN	198.0675967	0.027687077	1	25
81	4	dDNb	1.67E-05	0.076850224	7.63E-07	198.0356727	0.027684686	2	16
81	5	dDNd	4.57E-05	0.076441331	0.022933277	198.0689527	0.026798541	1	21
82	1	McFadden	0.235626221	NaN	NaN	115.4459871	0.024868964	2	15
82	2	LinearDistrb	0.244667076	NaN	1.19E-08	115.4819174	0.026139479	1	28
82	3	DN	0.170828251	0.010386652	NaN	115.4714555	0.031446992	2	21
82	4	dDNb	0.246285465	0	0.01421468	115.4799123	0.029627038	1	27
82	5	dDNd	0.243320942	0	0.034386253	115.4206126	0.022645544	2	18
83	1	McFadden	0.927764624	NaN	NaN	184.3941785	0.029843158	2	19
83	2	LinearDistrb	0.727160469	NaN	1.434882084	182.8705274	0.03907429	2	11
83	3	DN	0.911552012	0	NaN	184.3022759	0.028829502	2	18
83	4	dDNb	0.735888942	1.84E-06	1.394401451	182.8288411	0.030614359	1	23
83	5	dDNd	0.766609192	0	1.481005859	182.8501298	0.034313512	2	20
84	1	McFadden	0.720924113	NaN	NaN	147.5059261	0.020026219	1	19
84	2	LinearDistrb	0.673089415	NaN	0.466075671	147.2942454	0.022504468	2	20
84	3	DN	0.196713738	0.055518919	NaN	146.8659897	0.027465775	2	21
84	4	dDNb	1.67E-05	0.077682686	0.014709568	146.8575243	0.019098712	2	18
84	5	dDNd	1.94E-06	0.076035702	0.077524918	146.8496006	0.026349976	2	18
85	1	McFadden	2.223726951	NaN	NaN	222.7059506	0.027175572	2	15
85	2	LinearDistrb	1.999856442	NaN	3.999999988	221.3293353	0.030415493	1	20
85	3	DN	1.67E-05	0.192943001	NaN	220.3120551	0.033065141	2	23
85	4	dDNb	2.11E-10	0.170603079	3.93372308	220.0399205	0.025746487	2	18
85	5	dDNd	0.024328232	0.167752838	3.999985504	220.0376079	0.040141615	1	33
86	1	McFadden	0.707152922	NaN	NaN	100.5083638	0.01805591	1	24
86	2	LinearDistrb	0.69321787	NaN	1.86E-10	100.5029131	0.017436097	1	18
86	3	DN	0.702053826	3.71E-07	NaN	100.5113214	0.018474319	2	21
86	4	dDNb	0.664892215	0.005573583	0.005210816	100.5036773	0.015065483	1	27
86	5	dDNd	0.639669895	0.00759964	7.63E-07	100.5046688	0.018631237	2	14
87	1	McFadden	0.251300168	NaN	NaN	118.3207634	0.015768461	1	20
87	2	LinearDistrb	0.00015831	NaN	1.855728912	88.81788871	0.014626512	1	20
87	3	DN	0.252591553	6.95E-07	NaN	118.3296631	0.016562771	1	19
87	4	dDNb	0.000483813	0	1.803482991	88.82616742	0.017580898	1	19
87	5	dDNd	0.00073014	0	1.78676036	88.83321267	0.014652421	2	20
88	1	McFadden	0.568870566	NaN	NaN	155.1279147	0.970736354	1	24
88	2	LinearDistrb	0.279088191	NaN	1.301029435	139.8696645	0.028360655	1	30
88	3	DN	0.495565735	0.006272851	NaN	154.044361	0.101620244	1	24
88	4	dDNb	0.149196219	0.010399796	1.313217963	139.7546976	0.021412023	1	22
88	5	dDNd	0.150460033	0.009838658	1.338805132	139.7363231	0.024301377	2	17
89	1	McFadden	0.549686093	NaN	NaN	149.3036928	0.018041394	2	19
89	2	LinearDistrb	0.56251859	NaN	0.076366641	149.3015431	0.021979063	1	20
89	3	DN	0.000724792	0.054057312	NaN	148.1178589	0.02093638	2	17
89	4	dDNb	9.31E-10	0.05440311	2.91E-11	148.1072507	0.019336469	1	30
89	5	dDNd	0.000724792	0.055007935	7.63E-06	148.1221205	0.020566466	2	17
90	1	McFadden	0.66007678	NaN	NaN	148.2685315	0.016315268	1	19
90	2	LinearDistrb	0.660110474	NaN	0.260018826	148.2197715	0.019556816	2	11
90	3	DN	0.64447793	0.001302875	NaN	148.2242332	0.024709003	1	18
90	4	dDNb	0.660968789	3.15E-05	0.185515591	148.2365052	0.018968404	1	28
90	5	dDNd	0.639717102	0	0.135235596	148.2554002	0.019805517	2	14
91	1	McFadden	1.237529508	NaN	NaN	184.7366679	0.022840421	1	20
91	2	LinearDistrb	1.226635839	NaN	9.03E-06	184.6936871	0.025239554	1	22
91	3	DN	1.225437212	0	NaN	184.7346847	0.024318728	1	19
91	4	dDNb	1.244909286	0	0.181769562	184.6893967	0.020393067	2	16
91	5	dDNd	1.234530319	0	1.86E-10	184.6951741	0.029922444	1	17
92	1	McFadden	1.488671467	NaN	NaN	205.105938	0.025400692	2	20
92	2	LinearDistrb	0.612278104	NaN	1.19E-07	185.4566421	0.023244289	2	21
92	3	DN	0.615052955	0	NaN	185.4248766	0.02219591	1	19
92	4	dDNb	0.608377635	0.000474519	0.009729832	185.4227793	0.026578817	1	27
92	5	dDNd	0.61554718	0	7.63E-06	185.4073276	0.0203594	2	20
93	1	McFadden	3.669265747	NaN	NaN	226.705712	0.021172239	2	12
93	2	LinearDistrb	0.041863086	NaN	2.551434606	174.2448683	0.021043025	1	22
93	3	DN	9.31E-10	0.092166938	NaN	197.7729267	0.024125475	2	17
93	4	dDNb	0.033203125	0	2.580078125	174.249905	0.024729415	2	13
93	5	dDNd	0.055673599	0	2.533681488	174.2505368	0.026677411	2	15
94	1	McFadden	0.887411594	NaN	NaN	167.9240849	0.021131027	1	20
94	2	LinearDistrb	0.773430586	NaN	1.19E-07	167.5937499	0.026881597	2	19
94	3	DN	9.31E-08	0.078948457	NaN	167.0851874	0.023790025	1	18
94	4	dDNb	1.49E-13	0.0772383	5.50E-06	167.0463778	0.027153329	1	17
94	5	dDNd	1.94E-06	0.076687253	1.19E-08	167.0549553	0.021160782	2	18
95	1	McFadden	0.182781062	NaN	NaN	99.3434088	0.025467597	1	26
95	2	LinearDistrb	0.179055941	NaN	0.088382612	99.3648033	0.020196562	1	29
95	3	DN	0.079256935	0.011628548	NaN	99.1685927	0.014797224	1	28
95	4	dDNb	0.090040207	0.010083008	7.63E-07	99.1721	0.02141501	2	18
95	5	dDNd	4.85E-07	0.020001046	0.03203377	99.34499584	0.020013106	2	33
96	1	McFadden	1.537099987	NaN	NaN	191.9692978	0.023120082	1	21
96	2	LinearDistrb	1.498262673	NaN	2.91E-12	191.9586463	0.030516912	2	20
96	3	DN	1.488909841	0.000669074	NaN	191.9687314	0.039147019	2	11
96	4	dDNb	1.487115979	0	0.008889604	191.9456581	0.03459548	2	18
96	5	dDNd	1.51965332	0	4.88E-05	191.9280387	0.032177667	1	19
97	1	McFadden	0.858225942	NaN	NaN	182.5344243	0.030252803	2	19
97	2	LinearDistrb	0.858659949	NaN	0.051590926	182.5424436	0.027678338	1	27
97	3	DN	0.00015831	0.139928436	NaN	182.0861992	0.028155216	2	20
97	4	dDNb	0.069739739	0.130390605	0.001033221	182.0657884	0.025939237	1	25
97	5	dDNd	0.035862871	0.138442445	0.007489967	182.0464097	0.02700944	1	32
98	1	McFadden	0.279136721	NaN	NaN	124.8775565	0.022286839	1	20
98	2	LinearDistrb	0.280220678	NaN	1.86E-09	124.8391085	0.021356429	1	18
98	3	DN	0.275573382	0.000659854	NaN	124.8662044	0.021754664	1	19
98	4	dDNb	0.186057978	0.009612697	0.016376022	124.8475998	0.020582134	1	32
98	5	dDNd	0.188686551	0.008983819	0.009758706	124.8302474	0.027405829	1	27
99	1	McFadden	0.333799777	NaN	NaN	98.42733672	0.022754743	1	25
99	2	LinearDistrb	0.326838762	NaN	0.635781664	98.41285114	0.019970252	2	21
99	3	DN	0.338537216	0	NaN	98.44043337	0.020025638	2	17
99	4	dDNb	0.335158082	0	0.364630336	98.42371547	0.015951823	1	24
99	5	dDNd	0.315271239	0	0.855282346	98.41808096	0.021369102	2	23
100	1	McFadden	0.199782404	NaN	NaN	167.0085	0.024470993	1	25
100	2	LinearDistrb	0.201545805	NaN	1.19E-08	166.9581142	0.024496486	1	31
100	3	DN	8.41E-12	0.016663761	NaN	166.8457103	0.026484365	1	22
100	4	dDNb	3.09E-11	0.016321403	6.54E-05	166.7754667	0.024360491	1	22
100	5	dDNd	0.002990723	0.016235352	4.88E-05	166.8163015	0.027443355	2	13
101	1	McFadden	0.637966314	NaN	NaN	94.37477721	0.017748978	1	24
101	2	LinearDistrb	9.31E-10	NaN	2.791893898	89.23475314	0.01895324	2	15
101	3	DN	0.631811718	0	NaN	94.37026116	0.019513474	1	18
101	4	dDNb	1.70E-06	0.008165526	2.687406026	88.31115239	0.018537915	2	24
101	5	dDNd	0.000724792	0	2.704388428	89.2403956	0.018891585	2	16
102	1	McFadden	0.434168734	NaN	NaN	156.3876358	0.022770248	2	22
102	2	LinearDistrb	0.432573318	NaN	7.63E-07	156.3393364	0.018709955	2	16
102	3	DN	0.430738335	0.000233491	NaN	156.3606175	0.021886641	1	20
102	4	dDNb	0.422754288	0	0.008944321	156.3450209	0.017084684	2	19
102	5	dDNd	0.428622693	0	0.055526084	156.3689879	0.024809478	1	26
