Vagueness	TimePressure	V3scld	acc	varbid3scld	Ntrial
Vague	Low	0.641025641025641	66.6666666666667	0.00268463730002192	15
Vague	Low	0.641791044776119	93.3333333333333	0.00623746936957006	15
Vague	Low	0.647058823529412	71.4285714285714	0.00115340253748558	14
Vague	Low	0.651162790697674	73.3333333333333	0.0279141878492879	15
Vague	Low	0.654723127035831	60	0.0270595267146955	15
Vague	Low	0.656716417910448	53.3333333333333	0.000561557882230639	15
Vague	Low	0.666666666666667	83.3333333333333	0.713305898491084	54
Vague	Low	0.672131147540984	38.4615384615385	0.000218579234972677	13
Vague	Low	0.676100628930818	86.6666666666667	0.00321387603338476	15
Vague	Low	0.682539682539683	70	0.0150594188292601	10
Vague	Low	0.682926829268293	60	0.0120959746182828	15
Vague	Low	0.70059880239521	100	0.0101951785052649	5
Vague	Low	0.705882352941177	60	0.00576701268742792	30
Vague	Low	0.713836477987421	80	0.00367865195205886	15
Vague	Low	0.735294117647059	53.8461538461538	0.00246170417607976	13
Vague	Low	0.75	68.5185185185185	0.175479411557955	54
Vague	Low	0.753424657534247	93.3333333333333	0.0100433164446112	15
Vague	Low	0.764705882352941	71.4285714285714	0.115340253748558	14
Vague	Low	0.766233766233766	93.3333333333333	0.0417580255242593	15
Vague	Low	0.77431906614786	71.4285714285714	0.000701499391865633	14
Vague	Low	0.780487804878049	80	0.0120959746182828	15
Vague	Low	0.782222222222222	73.3333333333333	0.0210633744855967	15
Vague	Low	0.786407766990291	93.3333333333333	0.0046187199547554	15
Vague	Low	0.8	60	0.00720164609053498	15
Vague	Low	0.80327868852459	57.1428571428571	0.546380901191436	14
Vague	Low	0.80503144654088	80	0.0223191329456904	15
Vague	Low	0.81151832460733	66.6666666666667	0.107729594400738	9
Vague	Low	0.833333333333333	73.3333333333333	0.161522633744856	15
Vague	Low	0.844660194174757	100	0.111257737141421	14
Vague	Low	0.845911949685535	73.3333333333333	0.00684638002188732	15
Vague	Low	0.854477611940298	53.3333333333333	0.0011323977129279	15
Vague	Low	0.858369098712446	57.8947368421053	2.90841122220173e-06	19
Vague	Low	0.869565217391304	42.8571428571429	0.253938248267171	14
Vague	Low	0.871428571428571	85.7142857142857	0.0159259259259259	14
Vague	Low	0.875	57.1428571428571	1.63020833333333	14
Vague	Low	0.88235294117647	60	0.0738177623990773	15
Vague	Low	0.888888888888889	46.6666666666667	0.0407818930041152	15
Vague	Low	0.893805309734513	76.9230769230769	0.0268619312397212	13
Vague	Low	0.894736842105263	30.7692307692308	0.63433376830506	13
Vague	Low	0.902439024390244	66.6666666666667	0.00971643862780091	15
Vague	Low	0.906382978723404	77.7777777777778	0.0151441074392636	9
Vague	Low	0.912698412698413	77.7777777777778	0.0205393885949441	9
Vague	Low	0.931914893617021	70	0.0111649313414818	10
Vague	Low	0.938053097345133	76.9230769230769	0.0352677056412666	13
Vague	Low	0.941176470588235	66.6666666666667	0.104959630911188	15
Vague	Low	0.984126984126984	64.2857142857143	0.00157995296884186	14
Vague	Low	0.99016393442623	44.4444444444444	8.95816536773269e-05	9
Vague	Low	0.99043062200957	50	0.572125180284334	12
Vague	Low	1	86.4406779661017	2.82489039548023	59
Vague	Low	1.00680272108844	69.2307692307692	0.0350934024403412	13
Vague	Low	1.02406417112299	25	0.0159855872344076	4
Vague	Low	1.06818181818182	78.5714285714286	0.0172176308539945	14
Vague	Low	1.29545454545455	78.5714285714286	0.120523415977961	14
Vague	Low	1.42380952380952	85.7142857142857	0.00127739984882842	14
Vague	Low	1.47058823529412	57.1428571428571	6.4878892733564	14
Vague	Low	1.69852941176471	73.3333333333333	0.20496774077278	15
Vague	Low	1.7	57.1428571428571	8.67	14
Precise	High	0	70.3703703703704	0.000631428526129982	783
Precise	High	0.0361702127659574	69.2307692307692	5.43232231779086e-05	13
Precise	High	0.0384615384615385	76.9230769230769	0.0030818540433925	13
Precise	High	0.0392156862745098	20	0	15
Precise	High	0.0410958904109589	76.9230769230769	1.56377056358291e-05	13
Precise	High	0.0429184549356223	50	0	14
Precise	High	0.0442477876106195	83.3333333333333	0	12
Precise	High	0.046189376443418	21.4285714285714	0	14
Precise	High	0.0476190476190476	78.5714285714286	7.55857898715043e-06	14
Precise	High	0.0505836575875486	64.2857142857143	0.000141309230016099	14
Precise	High	0.0513698630136986	80	0.000543410270845061	15
Precise	High	0.051948051948052	86.6666666666667	0.000126496879743633	15
Precise	High	0.0526315789473684	66.6666666666667	0.00831024930747922	15
Precise	High	0.0557377049180328	60	0.000476574397563379	15
Precise	High	0.0574468085106383	53.3333333333333	0.000150897842160857	15
Precise	High	0.0577367205542725	26.6666666666667	0	15
Precise	High	0.0588235294117647	48.2758620689655	0.00542366414111284	29
Precise	High	0.0608108108108108	66.6666666666667	0.00144232069907746	15
Precise	High	0.0641711229946524	33.3333333333333	0.000650576224656124	9
Precise	High	0.0649350649350649	73.3333333333333	0	15
Precise	High	0.0666666666666667	53.3333333333333	0.000534979423868313	15
Precise	High	0.0691823899371069	78.5714285714286	3.95553973339662e-05	14
Precise	High	0.0729613733905579	46.6666666666667	0.000153499481171754	15
Precise	High	0.0746268656716418	46.1538461538462	4.64097423331106e-06	13
Precise	High	0.0769230769230769	60	0.0208333333333333	15
Precise	High	0.0776699029126214	92.8571428571429	0.00323624595469256	14
Precise	High	0.082089552238806	50	0.000116024355832776	14
Precise	High	0.0844444444444444	71.4285714285714	4.60905349794239e-05	14
Precise	High	0.0869565217391304	53.5714285714286	0.0233144297416509	28
Precise	High	0.0883720930232558	73.3333333333333	0.000201910942851992	15
Precise	High	0.0884353741496599	71.4285714285714	0.00154256714023478	14
Precise	High	0.0884955752212389	66.6666666666667	2.61048894457932e-05	12
Precise	High	0.089041095890411	86.6666666666667	0.00625508225433165	15
Precise	High	0.0894308943089431	64.2857142857143	0.00713860797144557	14
Precise	High	0.0897435897435897	70	0.00679377602454526	10
Precise	High	0.0915492957746479	58.3333333333333	0.000115717780863585	12
Precise	High	0.0918032786885246	50	0.000498073994445937	14
Precise	High	0.0985915492957746	61.5384615384615	0.0025953845136547	13
Precise	High	0.0990990990990991	80	0.0132446635825014	15
Precise	High	0.1	100	0	5
Precise	High	0.10062893081761	64.2857142857143	9.22959271125879e-05	14
Precise	High	0.103896103896104	85.7142857142857	0.000505987518974532	14
Precise	High	0.10427807486631	46.1538461538462	0.00137979353141354	13
Precise	High	0.107296137339056	53.3333333333333	0	15
Precise	High	0.10952380952381	78.5714285714286	0.000483749055177626	14
Precise	High	0.111111111111111	68.9655172413793	0.00374272740173123	29
Precise	High	0.111627906976744	85.7142857142857	0.00013701099693528	14
Precise	High	0.117647058823529	20	0.0462642573369217	15
Precise	High	0.119402985074627	86.6666666666667	0.0009653226405287	15
Precise	High	0.119718309859155	72.7272727272727	0.00120677114329167	11
Precise	High	0.120734908136483	46.1538461538462	0.00287496871290039	13
Precise	High	0.124401913875598	37.5	0.00158726524881146	8
Precise	High	0.125	50	0.0106292517006803	10
Precise	High	0.127167630057803	60	0.00083531023422099	15
Precise	High	0.1284046692607	75	9.5888406082353e-05	12
Precise	High	0.132295719844358	57.1428571428571	0.000974024335468112	14
Precise	High	0.132743362831858	66.6666666666667	0.00511655833137547	12
Precise	High	0.133333333333333	66.6666666666667	0.00102880658436214	15
Precise	High	0.134920634920635	57.1428571428571	0.000897581254724112	14
Precise	High	0.135922330097087	92.8571428571429	0.00389606309108618	14
Precise	High	0.138728323699422	80	0.00375332731909965	15
Precise	High	0.138888888888889	66.6666666666667	0.00377229080932785	42
Precise	High	0.142857142857143	35.7142857142857	0.022108843537415	14
Precise	High	0.143322475570033	50	5.65876914697593e-05	14
Precise	High	0.143382352941176	78.5714285714286	0.0018427407727797	14
Precise	High	0.143540669856459	57.1428571428571	0.00373159955129233	7
Precise	High	0.149659863945578	57.1428571428571	0.0225369059188301	14
Precise	High	0.153488372093023	86.6666666666667	8.65332612222823e-05	15
Precise	High	0.15473441108545	20	0.00444470520048287	15
Precise	High	0.155737704918033	45.4545454545454	0.0014109110454179	11
Precise	High	0.157894736842105	60	0.0147737765466297	15
Precise	High	0.16	64.2857142857143	0	14
Precise	High	0.160714285714286	58.3333333333333	0.00223214285714286	12
Precise	High	0.164179104477612	46.1538461538462	0.00258038167372095	13
Precise	High	0.168918918918919	73.3333333333333	0.0164877715553391	15
Precise	High	0.172248803827751	60	0.0116984501270575	10
Precise	High	0.173652694610778	75	0.00111154935637707	8
Precise	High	0.184466019417476	85.7142857142857	0.00992867690954221	14
Precise	High	0.185667752442997	66.6666666666667	0.00134749440312364	15
Precise	High	0.188888888888889	60	0.00201646090534979	15
Precise	High	0.194225721784777	63.6363636363636	7.11853275558402e-05	11
Precise	High	0.194444444444444	73.3333333333333	0.00233056185437138	15
Precise	High	0.195945945945946	86.6666666666667	0.0203362145929714	15
Precise	High	0.196428571428571	41.6666666666667	0.00138180272108844	12
Precise	High	0.2	73.3333333333333	0.00680272108843537	15
Precise	High	0.201298701298701	80	0.000224883341766459	15
Precise	High	0.205211726384365	53.8461538461538	8.84182679214987e-05	13
Precise	High	0.208955223880597	86.2068965517241	0.000250932675787301	29
Precise	High	0.209580838323353	69.2307692307692	0.00175696511169278	13
Precise	High	0.213114754098361	53.3333333333333	0.0316447191615157	15
Precise	High	0.213333333333333	66.6666666666667	0.017441975308642	15
Precise	High	0.214285714285714	46.6666666666667	0.137755102040816	15
Precise	High	0.217948717948718	81.8181818181818	0.0712250712250712	11
Precise	High	0.222222222222222	60	0.081275720164609	15
Precise	High	0.223300970873786	78.5714285714286	0.00744650768215666	14
Precise	High	0.224264705882353	73.3333333333333	0.000166702710495963	15
Precise	High	0.22488038277512	60	0.0140335615027128	10
Precise	High	0.225130890052356	76.9230769230769	0.0057632740330583	13
Precise	High	0.25	71.7948717948718	0.0263798603971163	39
Precise	High	0.254335260115607	80	0.0119393676144653	15
Precise	High	0.257142857142857	80	0.00843537414965987	15
Precise	High	0.260869565217391	50	0.0459987397605545	14
Precise	High	0.275590551181102	76.9230769230769	0.0434643832250628	13
Precise	High	0.276422764227642	46.1538461538462	0.0152246237909534	13
Precise	High	0.276729559748428	78.5714285714286	0.0390807325659586	14
Precise	High	0.285714285714286	28.5714285714286	0.00680272108843538	14
Precise	High	0.286036036036036	80	0.0265011633254877	15
Precise	High	0.28755364806867	35.7142857142857	0.0153499481171754	14
Precise	High	0.303370786516854	70	0.0404410217565122	10
Precise	High	0.304347826086957	82.1428571428571	0.252047889098929	28
Precise	High	0.313432835820896	84.6153846153846	0.0312616024355833	13
Precise	High	0.31578947368421	81.8181818181818	0.0775623268698061	11
Precise	High	0.323943661971831	75	0.0956820736626331	12
Precise	High	0.326923076923077	64.2857142857143	0.00998520710059171	14
Precise	High	0.333333333333333	64.2857142857143	0.155349794238683	14
Precise	High	0.34	79.3103448275862	0.199512643678161	29
Precise	High	0.340314136125654	70	0.00249444916531893	10
Precise	High	0.346666666666667	50	0.0793481481481482	12
Precise	High	0.349282296650718	27.2727272727273	0.0116984501270575	11
Precise	High	0.353293413173653	58.3333333333333	0.00656172684570978	12
Precise	High	0.357142857142857	33.3333333333333	0.103741496598639	15
Precise	High	0.361940298507463	57.1428571428571	0.0310945273631841	14
Precise	High	0.362790697674419	78.5714285714286	0.00307914187849288	14
Precise	High	0.369942196531792	71.4285714285714	0.0290465212113112	14
Precise	High	0.375	85.7142857142857	0.421875	7
Precise	High	0.38150289017341	73.3333333333333	0.0355173911590765	15
Precise	High	0.387755102040816	76.9230769230769	0.0350934024403412	13
Precise	High	0.392670157068063	73.3333333333333	0.0204421479674351	15
Precise	High	0.392857142857143	50	0.121279761904762	8
Precise	High	0.393258426966292	62.5	0.0159491646677608	8
Precise	High	0.397872340425532	69.2307692307692	0.00664101403349932	13
Precise	High	0.4	80	0.0116326530612245	20
Precise	High	0.411764705882353	20	0.397154940407536	15
Precise	High	0.414634146341463	71.4285714285714	0.00478110472161633	14
Precise	High	0.417910447761194	100	0.00943045964208807	13
Precise	High	0.428571428571429	76.9230769230769	0.00108843537414966	13
Precise	High	0.431870669745958	16.6666666666667	0.0160453857737432	12
Precise	High	0.436065573770492	57.1428571428571	0.03372570097644	14
Precise	High	0.444444444444444	64.2857142857143	0.315843621399177	14
Precise	High	0.448717948717949	72.7272727272727	0.0385163269778654	11
Precise	High	0.452205882352941	78.5714285714286	0.00554624423298731	14
Precise	High	0.454545454545455	85.7142857142857	0.0130853994490358	14
Precise	High	0.46189376443418	21.4285714285714	0	14
Precise	High	0.470588235294118	50	0.720876585928489	14
Precise	High	0.475728155339806	78.5714285714286	9.42595909133756e-05	14
Precise	High	0.476595744680851	69.2307692307692	0.00335596800965746	13
Precise	High	0.478827361563518	66.6666666666667	0.0254750713535422	15
Precise	High	0.485714285714286	71.4285714285714	0.00871504157218443	14
Precise	High	0.490196078431373	26.6666666666667	0.27117775214661	15
Precise	High	0.5	57.6923076923077	0.552083333333333	26
Precise	High	0.50561797752809	60	0.343559314901317	10
Precise	High	0.515873015873016	60	0.0161722096245906	15
Precise	High	0.524590163934426	50	0.00580041207560692	14
Precise	High	0.526178010471204	80	0.00971053425070584	10
Precise	High	0.528169014084507	75	0.147639357270383	12
Precise	High	0.528888888888889	71.4285714285714	0.0148609053497942	14
Precise	High	0.535433070866142	66.6666666666667	0.000208963380889724	12
Precise	High	0.535885167464115	50	0.0917790343627664	8
Precise	High	0.536585365853659	66.6666666666667	0.00535395597858418	15
Precise	High	0.540425531914894	50	0.00779689150445149	14
Precise	High	0.544910179640719	80	0.0733742096645033	10
Precise	High	0.552845528455284	57.1428571428571	0.0320796703901998	14
Precise	High	0.554973821989529	85.7142857142857	0.0115973611834471	14
Precise	High	0.555555555555556	61.5384615384615	0.00188944286166509	26
Precise	High	0.558441558441558	93.3333333333333	0.00591724293022994	15
Precise	High	0.564102564102564	80	0.00399956169186939	10
Precise	High	0.564625850340136	57.1428571428571	0.00964104462646737	14
Precise	High	0.565217391304348	58.3333333333333	0.257718966603655	12
Precise	High	0.571428571428571	71.4285714285714	0.059047619047619	14
Precise	High	0.571428571428572	60	0.25	15
Precise	High	0.578767123287671	85.7142857142857	0.00905423156314506	14
Precise	High	0.578947368421053	42.8571428571429	0.388734995383195	14
Precise	High	0.584269662921348	14.2857142857143	0.0371586079198754	7
Precise	High	0.585714285714286	64.2857142857143	0.000430839002267575	14
Precise	High	0.587926509186352	66.6666666666667	0.000709556974669505	9
Precise	High	0.595505617977528	77.7777777777778	0.0440600934225477	9
Precise	High	0.6	50	0	12
Precise	High	0.607003891050584	69.2307692307692	1.51402746445819e-05	13
Precise	High	0.612299465240642	64.2857142857143	0.0157496639881037	14
Precise	High	0.618937644341801	33.3333333333333	0.00404468173243942	12
Precise	High	0.625	61.5384615384615	0.609375	13
Precise	High	0.634730538922156	69.2307692307692	0.012418277218019	13
Precise	High	0.635555555555556	81.8181818181818	0.0714337448559671	11
Precise	High	0.639344262295082	61.5384615384615	0.0693585953596704	13
Precise	High	0.647058823529412	58.6206896551724	0.00584655769001313	29
Precise	High	0.647887323943662	38.4615384615385	0.204473318785955	13
Precise	High	0.652985074626866	46.6666666666667	0.000979245563228632	15
Precise	High	0.654088050314465	61.5384615384615	0.00131521696135438	13
Precise	High	0.664495114006515	50	0.000215740573728456	14
Precise	High	0.665573770491803	72.7272727272727	0.000100331452118607	11
Precise	High	0.666666666666667	74.2857142857143	0.580149064739066	70
Precise	High	0.675675675675676	81.8181818181818	0.0143927711495279	11
Precise	High	0.676300578034682	66.6666666666667	0.0458418256540479	15
Precise	High	0.68	50	0.340133333333333	14
Precise	High	0.68141592920354	50	0.00261048894457932	10
Precise	High	0.681818181818182	80	0.00195367403159611	15
Precise	High	0.6875	64.2857142857143	0.00755568771626297	14
Precise	High	0.688372093023256	93.3333333333333	0.0609410492157923	15
Precise	High	0.688888888888889	73.3333333333333	0.0441152263374486	15
Precise	High	0.704255319148936	53.8461538461538	0.000327448317489061	13
Precise	High	0.705882352941177	71.4285714285714	0.0242214532871972	14
Precise	High	0.721311475409836	71.4285714285714	0.00716294902803906	14
Precise	High	0.726027397260274	69.2307692307692	0.00395243009945581	13
Precise	High	0.727941176470588	66.6666666666667	0.0889696871395617	12
Precise	High	0.730769230769231	81.8181818181818	0.228303747534517	11
Precise	High	0.742222222222222	57.1428571428571	0.1087670781893	14
Precise	High	0.750972762645914	61.5384615384615	0.0143529803630638	13
Precise	High	0.752212389380531	70	0.0411152008771243	10
Precise	High	0.764705882352941	15.3846153846154	0.037037037037037	13
Precise	High	0.766990291262136	93.3333333333333	0.0415684795927986	15
Precise	High	0.767857142857143	37.5	0.0157312925170068	8
Precise	High	0.777777777777778	83.3333333333333	0.0123456790123457	12
Precise	High	0.780327868852459	58.3333333333333	0.0307265072113231	12
Precise	High	0.782608695652174	66.6666666666667	0.0226843100189036	12
Precise	High	0.782722513089005	80	0.0275554398179874	5
Precise	High	0.786046511627907	91.6666666666667	0.0405913106183523	12
Precise	High	0.805555555555555	83.3333333333333	0.00231481481481481	12
Precise	High	0.805970149253731	85.7142857142857	0.0670527957228781	14
Precise	High	0.808988764044944	12.5	0.52548078946261	8
Precise	High	0.811111111111111	64.2857142857143	0.012716049382716	14
Precise	High	0.813229571984436	72.7272727272727	0.00139795202551641	11
Precise	High	0.813492063492063	64.2857142857143	0.0103982951205173	14
Precise	High	0.818181818181818	42.8571428571429	0.0165313086829287	14
Precise	High	0.819672131147541	42.8571428571429	0.29591059750963	14
Precise	High	0.823529411764706	69.2307692307692	0.48558246828143	13
Precise	High	0.830618892508143	66.6666666666667	3.53673071686005e-06	12
Precise	High	0.840909090909091	80	0.068870523415978	15
Precise	High	0.875	69.2307692307692	0.671875	13
Precise	High	0.880503144654088	75	0.001951399601809	12
Precise	High	0.880952380952381	66.6666666666667	0.020801209372638	12
Precise	High	0.88235294117647	76.9230769230769	0.104959630911188	13
Precise	High	0.886363636363636	73.3333333333333	0.018767217630854	15
Precise	High	0.89041095890411	78.5714285714286	0.000297116407080753	14
Precise	High	0.902439024390244	58.6206896551724	0.0497278956529403	29
Precise	High	0.917910447761194	50	0.000422328655231306	12
Precise	High	0.922459893048128	50	0.0284919023516067	12
Precise	High	0.927038626609442	57.1428571428571	0.0147420901717352	14
Precise	High	0.933333333333333	42.8571428571429	0.0730864197530864	7
Precise	High	0.933962264150943	90	0.00214917658847883	10
Precise	High	0.951219512195122	50	0.016656751933373	14
Precise	High	0.952380952380952	78.5714285714286	2.26757369614519e-05	14
Precise	High	0.955752212389381	66.6666666666667	0.0670634609862427	12
Precise	High	0.962566844919786	25	0.00038843928431849	12
Precise	High	0.964285714285714	63.6363636363636	0.723958333333333	11
Precise	High	0.968503937007874	63.6363636363636	0.0239182700587623	11
Precise	High	0.976047904191617	72.7272727272727	0.0137091087286505	11
Precise	High	0.980769230769231	53.3333333333333	0.000123274161735699	15
Precise	High	0.995708154506438	80	0.0150490891340787	5
Precise	High	1	74.0740740740741	1.6548522249165	54
Precise	Low	0	73.3490566037736	2.29955981616073e-05	848
Precise	Low	0.0327868852459016	35.7142857142857	6.71862402579952e-05	14
Precise	Low	0.0357142857142857	50	0.00127551020408163	14
Precise	Low	0.0376712328767123	80	3.51848376806155e-05	15
Precise	Low	0.040650406504065	60	0.000264392887831317	15
Precise	Low	0.0429184549356223	53.3333333333333	0	15
Precise	Low	0.0446808510638298	69.2307692307692	1.35808057944771e-05	13
Precise	Low	0.0459016393442623	66.6666666666667	0.000132580847442444	6
Precise	Low	0.0476190476190476	80	2.26757369614513e-05	15
Precise	Low	0.047945205479452	86.6666666666667	0.000203290173265778	15
Precise	Low	0.0485436893203883	93.3333333333333	0.000879756181858171	15
Precise	Low	0.0513698630136986	86.6666666666667	0.000191561894038907	15
Precise	Low	0.053475935828877	38.4615384615385	2.38306309397848e-06	13
Precise	Low	0.0555555555555556	73.3333333333333	0.00720164609053498	15
Precise	Low	0.0559701492537313	53.3333333333333	4.64097423331106e-06	15
Precise	Low	0.0571428571428571	66.6666666666667	0.00680272108843537	15
Precise	Low	0.0577367205542725	33.3333333333333	0	15
Precise	Low	0.0588235294117647	26.6666666666667	0.000128155837498398	15
Precise	Low	0.0595744680851064	84.6153846153846	4.225139580504e-05	13
Precise	Low	0.0649350649350649	80	1.40552088604037e-05	15
Precise	Low	0.0666666666666667	72.4137931034483	0.000122240467068053	29
Precise	Low	0.0691823899371069	80	0.00063288635734346	15
Precise	Low	0.0695187165775401	26.6666666666667	5.95765773494619e-05	15
Precise	Low	0.0698529411764706	80	3.15383506343714e-05	15
Precise	Low	0.0714285714285714	46.6666666666667	0.00680272108843538	15
Precise	Low	0.0754098360655738	50	0.000702320164830243	14
Precise	Low	0.0755555555555556	86.6666666666667	0.000322633744855967	15
Precise	Low	0.0769230769230769	66.6666666666667	0.0112179487179487	15
Precise	Low	0.0783582089552239	53.3333333333333	1.85638969332443e-05	15
Precise	Low	0.079646017699115	71.4285714285714	0.00127913958284387	14
Precise	Low	0.0813648293963255	73.3333333333333	4.82223186668596e-05	15
Precise	Low	0.0858208955223881	60	6.03326650330437e-05	15
Precise	Low	0.0869565217391304	46.6666666666667	0.0157529930686831	15
Precise	Low	0.0884955752212389	57.1428571428571	0.00159239825619338	14
Precise	Low	0.0915492957746479	76.9230769230769	0.000148780003967467	13
Precise	Low	0.0943396226415094	80	8.89996440014239e-05	15
Precise	Low	0.0944206008583691	53.3333333333333	0.000613997924687015	15
Precise	Low	0.0968468468468468	80	0.0143166815464113	15
Precise	Low	0.0970873786407767	86.6666666666667	0.00351902472743268	15
Precise	Low	0.0974025974025974	100	0.00106819587339068	15
Precise	Low	0.0977777777777778	86.6666666666667	0.0024559670781893	15
Precise	Low	0.102325581395349	86.6666666666667	0.000959076978546962	15
Precise	Low	0.10427807486631	30.7692307692308	0.00133213226953397	13
Precise	Low	0.104477611940299	93.3333333333333	0.00141085616692656	15
Precise	Low	0.105263157894737	60	0.023084025854109	15
Precise	Low	0.108949416342412	60	0.000489535546841486	15
Precise	Low	0.109826589595376	86.6666666666667	0.000178199516633811	15
Precise	Low	0.112676056338028	84.6153846153846	0.00021490445017523	13
Precise	Low	0.115473441108545	33.3333333333333	0	15
Precise	Low	0.115646258503401	78.5714285714286	0.00617026856093912	14
Precise	Low	0.116279069767442	86.6666666666667	0.000540832882639265	15
Precise	Low	0.117647058823529	26.6666666666667	0.000512623349993592	15
Precise	Low	0.124463519313305	60	0	15
Precise	Low	0.12987012987013	93.3333333333333	1.40552088604037e-05	15
Precise	Low	0.130434782608696	66.6666666666667	0.0510396975425331	15
Precise	Low	0.130952380952381	66.6666666666667	0.0027084908037289	15
Precise	Low	0.132295719844358	93.3333333333333	2.01870328594428e-05	15
Precise	Low	0.132947976878613	73.3333333333333	0.00243910588392529	15
Precise	Low	0.138364779874214	80	0.00188217765647456	15
Precise	Low	0.138728323699422	86.6666666666667	0.000434361321794914	15
Precise	Low	0.138888888888889	64.2857142857143	0.0071159122085048	42
Precise	Low	0.142857142857143	76.9230769230769	0.00223214285714286	13
Precise	Low	0.143540669856459	36.3636363636364	0.00124386651709744	11
Precise	Low	0.143712574850299	78.5714285714286	0.000250995015956112	14
Precise	Low	0.145631067961165	80	0.00292204731831464	15
Precise	Low	0.149253731343284	80	0.000297022350931908	15
Precise	Low	0.152380952380952	66.6666666666667	0.00876039304610733	15
Precise	Low	0.153094462540717	66.6666666666667	0.000353673071685995	15
Precise	Low	0.162698412698413	57.1428571428571	0.000162719408751155	14
Precise	Low	0.166666666666667	66.6666666666667	0.00989711934156379	30
Precise	Low	0.167464114832536	28.5714285714286	0.00463206733667575	7
Precise	Low	0.168918918918919	86.6666666666667	0.00706618780943105	15
Precise	Low	0.173228346456693	73.3333333333333	0.0091760183520367	15
Precise	Low	0.178571428571429	50	0.000106292517006803	12
Precise	Low	0.178861788617886	60	0.00713860797144556	15
Precise	Low	0.183098591549296	63.6363636363636	0.0240692984196257	11
Precise	Low	0.192307692307692	54.5454545454545	0.0349002849002849	11
Precise	Low	0.193693693693694	100	0.0124330411492574	5
Precise	Low	0.194174757281553	86.6666666666667	0.0311999245923273	15
Precise	Low	0.198697068403909	60	0.000215740573728457	15
Precise	Low	0.2	61.5384615384615	0.000133333333333334	13
Precise	Low	0.204545454545455	80	0.000688705234159779	15
Precise	Low	0.205882352941176	80	0.000274834198385237	10
Precise	Low	0.207207207207207	80	0.010409057706355	15
Precise	Low	0.208955223880597	93.3333333333333	7.42555877329767e-05	15
Precise	Low	0.209580838323353	73.3333333333333	0.000143425723403493	15
Precise	Low	0.211538461538462	80	0.126232741617357	15
Precise	Low	0.213114754098361	57.1428571428571	0.0117128012183105	14
Precise	Low	0.214285714285714	46.6666666666667	0.0697278911564626	30
Precise	Low	0.218241042345277	66.6666666666667	0.00221045669803747	15
Precise	Low	0.222222222222222	78.5714285714286	0.00540123456790124	14
Precise	Low	0.22488038277512	46.1538461538462	0.00321268591225781	13
Precise	Low	0.239520958083832	73.3333333333333	0.00123107079254664	15
Precise	Low	0.247191011235955	71.4285714285714	0.0204940453646425	14
Precise	Low	0.25	61.5384615384615	0.109375	13
Precise	Low	0.257142857142857	70	0.00639455782312925	30
Precise	Low	0.26	100	0.0533333333333333	5
Precise	Low	0.262222222222222	73.3333333333333	0.0187259259259259	15
Precise	Low	0.26246719160105	66.6666666666667	0.00753875581825237	15
Precise	Low	0.265895953757225	93.3333333333333	0.0132647265194293	15
Precise	Low	0.26865671641791	50	0.00155936734239251	14
Precise	Low	0.277777777777778	73.3333333333333	0.0864197530864198	15
Precise	Low	0.285714285714286	71.4285714285714	0.00888518672775233	14
Precise	Low	0.290575916230366	85.7142857142857	0.00769578684794825	7
Precise	Low	0.291828793774319	86.6666666666667	0.000459254997552322	15
Precise	Low	0.294117647058824	55.1724137931034	0.161661960254014	29
Precise	Low	0.294871794871795	84.6153846153846	0.0888121849660311	13
Precise	Low	0.298701298701299	86.6666666666667	0.00202395007589813	15
Precise	Low	0.304347826086957	92.8571428571429	0.0573408947700063	14
Precise	Low	0.313432835820896	93.3333333333333	0.00207915645652335	15
Precise	Low	0.31578947368421	71.4285714285714	0.0193905817174515	14
Precise	Low	0.325358851674641	55.5555555555556	0.0145829994734553	9
Precise	Low	0.333333333333333	84.6153846153846	0.148148148148148	13
Precise	Low	0.334426229508197	42.8571428571429	0.00017558004120756	14
Precise	Low	0.334558823529412	66.6666666666667	0.00265372693194925	15
Precise	Low	0.334883720930233	86.6666666666667	0.00804759329367225	15
Precise	Low	0.336065573770492	46.6666666666667	0.073927259697214	15
Precise	Low	0.339285714285714	85.7142857142857	0.121279761904762	7
Precise	Low	0.350785340314136	86.6666666666667	0.0010073737013788	15
Precise	Low	0.357142857142857	40	0.103741496598639	15
Precise	Low	0.366197183098592	76.9230769230769	0.146267275011572	13
Precise	Low	0.369942196531792	66.6666666666667	0.0606880728836023	15
Precise	Low	0.370786516853933	50	0.0531919370449859	14
Precise	Low	0.388059701492537	93.3333333333333	0.0162619737135219	15
Precise	Low	0.398373983739837	60	0.00167448828959834	15
Precise	Low	0.4	80	0.00428571428571429	20
Precise	Low	0.409090909090909	86.6666666666667	0.0172176308539945	15
Precise	Low	0.410714285714286	76.9230769230769	0.022108843537415	13
Precise	Low	0.411764705882353	26.6666666666667	0.524926310393439	15
Precise	Low	0.41747572815534	86.6666666666667	0.0119709680459987	15
Precise	Low	0.42	73.3333333333333	0.128533333333333	15
Precise	Low	0.422632794457275	26.6666666666667	0.00444470520048287	15
Precise	Low	0.426966292134831	61.5384615384615	0.102638555737912	13
Precise	Low	0.428571428571429	46.6666666666667	0.226190476190476	15
Precise	Low	0.429184549356223	62.5	0	8
Precise	Low	0.44311377245509	80	0.00983661419675619	15
Precise	Low	0.444444444444444	73.3333333333333	0.058641975308642	15
